cat_core_1,cat_core_2,core_1,core_2,noise_1,noise_2,target
1.0,0.0,0.4451415335022583,0.6455341691308152,0.2011104287919076,0.29390207000827506,1.0
1.0,0.0,0.5200849332855638,0.687948841148215,0.4060057286731265,0.49769702305124575,1.0
1.0,0.0,0.4506413003443032,0.7835440970036041,0.15314988351226977,0.10411818510036802,1.0
1.0,0.0,0.4910978453996799,0.6645510145670218,0.9690650785130588,0.13209496371627394,1.0
0.0,1.0,0.4032709635157564,0.7723246141526346,0.023909587838875757,0.7984332704613557,1.0
1.0,0.0,0.32223685413431225,0.7000648210329043,0.07364002828814548,0.22041340174402452,1.0
1.0,0.0,0.496217211468677,0.7662710701270063,0.9902578360643775,0.13485515675905974,1.0
1.0,0.0,0.27725759535939803,0.6428596303642968,0.7555556081930865,0.39018987805582167,1.0
1.0,0.0,0.43802540456029393,0.574569304797983,0.7052611671988125,0.6929161798193971,1.0
1.0,0.0,0.27906160236432687,0.7619921295014129,0.9401887697899911,0.13986415229433996,1.0
1.0,0.0,0.5220076691553265,0.6873986265712513,0.05269498330389644,0.338158349791271,1.0
1.0,0.0,0.40675950087707746,0.7115530496482105,0.5351169225591543,0.8832940256503448,1.0
1.0,0.0,0.29704369649379836,0.6227621844970509,0.24723495146048374,0.27208208190302674,1.0
0.0,1.0,0.32632989688357317,0.6186533539720049,0.085851891450483,0.0813160804820166,1.0
1.0,0.0,0.359352853689674,0.6765602752249287,0.40957296728374626,0.8185256747289417,1.0
1.0,0.0,0.3872193913141212,0.842048993496225,0.8551393886548087,0.3838169622764818,1.0
1.0,0.0,0.4127898902918709,0.5128730753700097,0.2795435207793502,0.5476709723675026,1.0
0.0,1.0,0.5012879116691917,0.7260485694808777,0.2529811114609525,0.14328445870006945,1.0
1.0,0.0,0.42971609287225887,0.6938034313284773,0.1066244583336422,0.23325601793695722,1.0
1.0,0.0,0.47492536451380396,0.5723104083100725,0.8974576834268239,0.6069674760841278,1.0
0.0,1.0,0.1557683977155428,0.4815404656592978,0.8266145957225368,0.09730287497040307,1.0
0.0,1.0,0.5511561360178358,0.7017824863725455,0.11768982019753488,0.04611533935806933,1.0
1.0,0.0,0.4811902804043918,0.48581165962253525,0.7553404910320476,0.20467648917386622,1.0
1.0,0.0,0.4605580867304632,0.5874290720852111,0.4752291084340003,0.7729133316109553,1.0
1.0,0.0,0.45619202737061604,0.6836016257162955,0.6910954185711359,0.840659593272922,1.0
0.0,1.0,0.41073006190688843,0.7160029426335517,0.03614799697373966,0.39659673221690284,1.0
0.0,1.0,0.4659596864781739,0.683163332781964,0.31337264804261666,0.9097376205120107,1.0
1.0,0.0,0.2162797778419394,0.7335589462193199,0.5049690826179201,0.4985136748285661,1.0
1.0,0.0,0.38882065592654946,0.5880273345242234,0.5127637938907349,0.04450557808174799,1.0
1.0,0.0,0.4289092732345771,0.5906796544575507,0.27077590462094614,0.392588765456954,1.0
0.0,1.0,0.3631699401690257,0.7967990174037005,0.024745713619983345,0.5032557305366967,1.0
1.0,0.0,0.4005157326479388,0.6263571722932546,0.9435115170651809,0.46834946317047754,1.0
1.0,0.0,0.3804558307134313,0.6031020479625727,0.7930395044260233,0.07673020098276984,1.0
1.0,0.0,0.3985218488653466,0.6791841479159186,0.20858302839672516,0.23898739146798376,1.0
1.0,0.0,0.3652072657614726,0.6801482906081435,0.727075567223455,0.48505657358925647,1.0
1.0,0.0,0.4121387303291857,0.6375102211946102,0.9788498725617192,0.17071324051376113,1.0
1.0,0.0,0.4824914537407025,0.6014866076563173,0.6593885730095828,0.7871942198953659,1.0
1.0,0.0,0.3766152257695468,0.7773023810207433,0.7320833149735269,0.34822303914609837,1.0
1.0,0.0,0.4496416944186452,0.6954328188403317,0.620979861528863,0.6048032020827827,1.0
1.0,0.0,0.43687427745247764,0.5953887337535292,0.7593942784133842,0.8061034902183928,1.0
0.0,1.0,0.26658207598401756,0.7043117000929306,0.8628058244498007,0.5206366587714606,1.0
0.0,1.0,0.37785582770562376,0.6851359036075002,0.43732507655695135,0.5831897951613186,1.0
1.0,0.0,0.4957386370257746,0.5714355851232851,0.25274781959870013,0.00436589336621257,1.0
1.0,0.0,0.3188936857304192,0.553131849656922,0.6536828438655877,0.47918561796382575,1.0
1.0,0.0,0.30115143823968094,0.6530464025522578,0.615108120740752,0.6146666356970654,1.0
1.0,0.0,0.6619371830302132,0.6880388865659091,0.7553248145319171,0.011648971646067041,1.0
1.0,0.0,0.37732755742541546,0.6435031179962231,0.33290104969767,0.6019179336118393,1.0
1.0,0.0,0.18673136419685932,0.6732993246651128,0.04641616629568013,0.849457377774719,1.0
1.0,0.0,0.27353803521151454,0.6362433698926551,0.9103089916415408,0.49335886834820464,1.0
0.0,1.0,0.3470690080815237,0.6440307464332999,0.28846766427432435,0.2263071764346331,1.0
0.0,1.0,0.36518836954779466,0.7796205109827328,0.3447864457669574,0.8260660500652959,1.0
1.0,0.0,0.32416872799935703,0.6558445533540518,0.009078979250671582,0.11436862893166566,1.0
1.0,0.0,0.36009141974874864,0.635282283726944,0.5932199833625609,0.6397126986102867,1.0
1.0,0.0,0.3124711012696112,0.5813119868254513,0.7327391689128429,0.3536982526842689,1.0
0.0,1.0,0.20293535423817977,0.6159219661211636,0.5164801672835967,0.8172443429948955,1.0
1.0,0.0,0.3276295684430569,0.6504082249903258,0.04234573050742363,0.5445122720353842,1.0
1.0,0.0,0.4575151629065,0.5218754284000946,0.44524916066807907,0.8785316995526811,1.0
1.0,0.0,0.49957538500133253,0.7188270785431305,0.7386472152038621,0.8464520164432647,1.0
1.0,0.0,0.4533008488100209,0.7501744308404659,0.7313257202237047,0.8964711733538054,1.0
1.0,0.0,0.41868539873012833,0.6814925238803223,0.9693926579434669,0.9220768580707803,1.0
1.0,0.0,0.3351353694603608,0.5969000002766073,0.27387787134025277,0.9479357933822644,1.0
0.0,1.0,0.3945293981502977,0.6263837819241905,0.30551026230603096,0.6639379164595777,1.0
1.0,0.0,0.32519092037813646,0.699947589863214,0.9278254982768823,0.4039652921904081,1.0
1.0,0.0,0.37681741995512136,0.7092762200517082,0.3273165191174756,0.6482009152455428,1.0
1.0,0.0,0.45463384671604773,0.732845282009553,0.3506500775871497,0.25349023916491187,1.0
1.0,0.0,0.3824664809325099,0.7025683203061354,0.13726753916846002,0.29419777925572776,1.0
1.0,0.0,0.31378053342251255,0.5908875801806293,0.21226409868065893,0.5613417303003777,1.0
1.0,0.0,0.3990209141632041,0.6084293581851993,0.14489008380005342,0.009867867476900993,1.0
1.0,0.0,0.5245686108273402,0.5829567721150213,0.7905472579327968,0.4798353802759544,1.0
0.0,1.0,0.2136887111990985,0.6538680655308959,0.8524941803203108,0.7869525306807175,1.0
1.0,0.0,0.43338138822033795,0.7547593774800605,0.15915696051290085,0.6554142010943131,1.0
0.0,1.0,0.46144554640045665,0.6032905483225022,0.6804223407759684,0.8048164410438258,1.0
1.0,0.0,0.37961807037673645,0.5449072847245567,0.550070721745993,0.05970240877296756,1.0
1.0,0.0,0.4720729418991304,0.6233825703233584,0.033873408946850536,0.8127974218603746,1.0
0.0,1.0,0.46526762644685216,0.7120458127997378,0.6198644424201133,0.46518531784147626,1.0
1.0,0.0,0.3852862859108337,0.6857331003680474,0.19983128055106358,0.6998992604356533,1.0
1.0,0.0,0.2850333818645403,0.5835392837218403,0.5783184128265533,0.41120135457069185,1.0
1.0,0.0,0.3954834212892966,0.749223022023769,0.4012480312183717,0.6143661078692505,1.0
0.0,1.0,0.2389663496841697,0.7775944351669568,0.7944459666847085,0.6161010461356717,1.0
1.0,0.0,0.3368958359823315,0.643717351502506,0.3376458989271315,0.8933472043862565,1.0
1.0,0.0,0.27560410858342704,0.7884549285280422,0.37084444724743165,0.19474923019725526,1.0
1.0,0.0,0.27809265922088977,0.705831648927318,0.10896201551949669,0.6822060131078462,1.0
1.0,0.0,0.6695550552479641,0.7506609738291418,0.7013545263433449,0.463613729153578,1.0
1.0,0.0,0.575457795976708,0.724189197784946,0.31923077402518973,0.21153003042225632,1.0
0.0,1.0,0.3345055520131508,0.627936527680802,0.8286598612001715,0.48974771426454855,1.0
1.0,0.0,0.38122819310293055,0.6382109204563208,0.15741990189854393,0.706227238035634,1.0
1.0,0.0,0.30545783297500817,0.6178751649795765,0.2265778287075082,0.6253041448398969,1.0
1.0,0.0,0.2567895352985929,0.8256327241146869,0.8610511892867421,0.8573298687513322,1.0
1.0,0.0,0.2138439621110232,0.639139933346992,0.1481194406269748,0.8621503531853817,1.0
1.0,0.0,0.40338059127055564,0.7368372530945136,0.9498329496703766,0.42702686623535707,1.0
0.0,1.0,0.43674181840614396,0.6888311413607636,0.5007086848476991,0.8928549809627204,1.0
0.0,1.0,0.48234360690863476,0.5847046853613904,0.9779318124737705,0.8856191753885205,1.0
0.0,1.0,0.42866234117777835,0.673209216078992,0.24031997832811203,0.7959195681836051,1.0
1.0,0.0,0.2893368980207843,0.5891367684975578,0.8125895705045522,0.08842595180150142,1.0
1.0,0.0,0.30848316901395656,0.8280032711506686,0.9708982512455502,0.2252180687672682,1.0
1.0,0.0,0.33956327151620336,0.6525288340486384,0.9126561945100387,0.245320011589099,1.0
1.0,0.0,0.36182462209193567,0.7916730975240234,0.6223345263692148,0.9977714197279445,1.0
1.0,0.0,0.38691358240705354,0.7420970851660802,0.4512789648169243,0.4686103565687656,1.0
1.0,0.0,0.28129360537856085,0.6233123360187888,0.32435308708706867,0.8713828420144284,1.0
1.0,0.0,0.2922732249538301,0.6441996291093753,0.414500589543974,0.22749652256265523,1.0
1.0,0.0,0.44979912498538177,0.7704038636004009,0.12020382493713505,0.5576754381777077,1.0
1.0,0.0,0.3676208942664593,0.7198534675285446,0.5250529095145255,0.8734557775749806,1.0
0.0,1.0,0.4877772300965038,0.6580929182302655,0.10791341735013366,0.14176930340869837,1.0
1.0,0.0,0.3246598724403251,0.6050752532173128,0.05603238373937075,0.3198850555347418,1.0
0.0,1.0,0.4033010890366576,0.5640717324281227,0.911431605246742,0.393865147748259,1.0
0.0,1.0,0.4256973549723022,0.5897836036976389,0.271160799317089,0.3528974366063176,1.0
0.0,1.0,0.38977954810214027,0.41345106493840234,0.7439998991672043,0.07115234143710497,1.0
1.0,0.0,0.27948931035560337,0.6794450101017314,0.024523624865839422,0.013115251732973954,1.0
0.0,1.0,0.39609898640341124,0.7108742295892754,0.9012808896596324,0.5455729511874823,1.0
1.0,0.0,0.530695150397716,0.6245205289753116,0.8278283774083823,0.892494956990886,1.0
1.0,0.0,0.3527511257574926,0.6124520237853832,0.7157741100743142,0.01823110250111276,1.0
0.0,1.0,0.4128002287539915,0.6424956311193872,0.9259631295573297,0.8517768147088525,1.0
1.0,0.0,0.27671134059171165,0.7259859892537461,0.670384740654733,0.09862463153591283,1.0
1.0,0.0,0.4761628727285949,0.708615957374537,0.30650356344246976,0.41956297791750935,1.0
1.0,0.0,0.41934415644453454,0.6796521726945718,0.4005591367187944,0.46063406607023255,1.0
1.0,0.0,0.40707249427842185,0.5283143222349743,0.19969475080313376,0.3886737472705029,1.0
1.0,0.0,0.389175682997137,0.6804037626253253,0.07954906432433578,0.6675876292776357,1.0
1.0,0.0,0.35730041331236173,0.745896525141417,0.03319336677908713,0.4570793080216306,1.0
1.0,0.0,0.44365753106857253,0.6296831305618682,0.885191947966915,0.466348852783402,1.0
0.0,1.0,0.3824366035954922,0.6752589271336741,0.7532424989175377,0.23061629128405636,1.0
1.0,0.0,0.2646295059081857,0.5604021327568077,0.6371059973319961,0.47828379873170734,1.0
0.0,1.0,0.31948573830950106,0.7446058716746485,0.8530951920837107,0.892399191471021,1.0
0.0,1.0,0.15494439069856264,0.7495572889844684,0.9666193237751312,0.79964450571535,1.0
0.0,1.0,0.3262648470812462,0.7501630895726262,0.07720082617475965,0.3799091189808192,1.0
1.0,0.0,0.16338872677264205,0.5604482440390272,0.5944021733680313,0.5226575061690669,1.0
1.0,0.0,0.319536052069992,0.6013832020107754,0.4768607466471466,0.054467930191475555,1.0
0.0,1.0,0.32013114604584403,0.713021560853814,0.21541344986204242,0.5058233785347078,1.0
1.0,0.0,0.42402790338119606,0.66479515263976,0.9209776044033815,0.5528250553722197,1.0
1.0,0.0,0.49956793155465934,0.7997296358504388,0.8815144169331359,0.7039328315076381,1.0
0.0,1.0,0.4911074911568351,0.5570760049955962,0.2524988949579771,0.5565527292126302,1.0
1.0,0.0,0.49674711593216025,0.6349215771310588,0.7948687961875665,0.6471304109716973,1.0
1.0,0.0,0.27846664459874537,0.786510774459526,0.8661284444355004,0.12800635142371786,1.0
1.0,0.0,0.45339706793252776,0.685527664456128,0.6299326360178393,0.36225823959740583,1.0
0.0,1.0,0.2560201919334153,0.6891211100848182,0.35513238437657957,0.9243930318591562,1.0
1.0,0.0,0.301140190491597,0.565173294450971,0.44769204689564285,0.1894106558820407,1.0
1.0,0.0,0.2676250512476962,0.5331283607319144,0.5314664766819834,0.7573511936003349,1.0
0.0,1.0,0.4851090634502926,0.7615628471409805,0.6365787266593265,0.6976285357017098,1.0
1.0,0.0,0.38645008862685243,0.6636222351069838,0.8470310507440832,0.6184738861458741,1.0
0.0,1.0,0.6199677037563609,0.6266771157214163,0.9805263639757029,0.5605012265955556,1.0
1.0,0.0,0.24476871266033345,0.6070589390405565,0.24730431583545398,0.12164295246897272,1.0
1.0,0.0,0.44285745505248053,0.7719788313422089,0.055796023353345825,0.08991174406349328,1.0
1.0,0.0,0.44189665144320744,0.6388913316900648,0.29556049755073144,0.030715720756205545,1.0
1.0,0.0,0.35144265867439795,0.8489607082533541,0.14558510523200735,0.42288960451926905,1.0
0.0,1.0,0.31587154342684587,0.5928501454567527,0.9024884743846321,0.3180808247461929,1.0
1.0,0.0,0.40982282887932003,0.636228000280412,0.38034417194766384,0.38720283801188726,1.0
0.0,1.0,0.5345993770379173,0.627322434295245,0.9106292254561507,0.9860145580184274,1.0
0.0,1.0,0.32160378302214676,0.5393319231971075,0.8962164978835526,0.23933018742129647,1.0
0.0,1.0,0.532960796620156,0.654720814266003,0.024620327522052565,0.7689210171260056,1.0
0.0,1.0,0.4034452191533499,0.7089221682357368,0.8695178849132901,0.0026434684320832402,1.0
1.0,0.0,0.4279483772530383,0.5452930793113242,0.29753544024375855,0.08071404882445682,1.0
0.0,1.0,0.45537764359607646,0.5163620133195033,0.7686690966951972,0.21750400873427117,1.0
0.0,1.0,0.48209462543677006,0.609430218278668,0.9568132610661764,0.30455121980820077,1.0
1.0,0.0,0.2344653585936547,0.9082868582612071,0.21656571955074122,0.8440443408346286,1.0
0.0,1.0,0.2736897963565925,0.6567182228796534,0.3449926216711931,0.10213748220929253,1.0
1.0,0.0,0.43639534662716084,0.7766708998460811,0.5461895128393938,0.27725957393623246,1.0
1.0,0.0,0.37028299334694215,0.7533447068074839,0.4805143249688299,0.5045199293527745,1.0
1.0,0.0,0.3312470520283437,0.606692672544447,0.6471776531333153,0.01138508746718836,1.0
1.0,0.0,0.33459254288057133,0.8278086958243493,0.2803953104646474,0.08447733967449578,1.0
0.0,1.0,0.386465804060272,0.5886526982982394,0.9805652705181244,0.22677968698044165,1.0
0.0,1.0,0.37394567295691516,0.6955922674464636,0.9602075888935644,0.8132720955355451,1.0
1.0,0.0,0.19363441225244454,0.6870422858988698,0.8516848601071966,0.5902795336360585,1.0
1.0,0.0,0.31150548912176246,0.6870888382595975,0.9973206853383716,0.19018658008976874,1.0
1.0,0.0,0.35590332846567085,0.628053346654826,0.8425565511201507,0.42923183859459346,1.0
1.0,0.0,0.36639269534789487,0.7223181096982937,0.07446947500596057,0.008447964267437102,1.0
0.0,1.0,0.22727132683611506,0.5558176125077232,0.7614704210688897,0.3847710997634269,1.0
0.0,1.0,0.26139404477200157,0.628313818818894,0.29103276296657543,0.9829660028049656,1.0
0.0,1.0,0.39250850032131807,0.7339512235592649,0.9783240649729632,0.30361787011188357,1.0
0.0,1.0,0.33153676034898716,0.5574679696808661,0.47163197963021264,0.48036417631180817,1.0
1.0,0.0,0.4625906706856339,0.6606338490628625,0.48213228459665386,0.2501240729793946,1.0
1.0,0.0,0.3526763305026024,0.6370231235563588,0.05847439871209842,0.680440455419128,1.0
1.0,0.0,0.41544081329804566,0.7299293558059747,0.6330459046174708,0.6092150820014833,1.0
0.0,1.0,0.2959516061592571,0.7034235888004838,0.7976110759445167,0.7329684575789005,1.0
0.0,1.0,0.2812494904735092,0.5722560581761714,0.7542684756520315,0.7108637043563492,1.0
0.0,1.0,0.3425956685639344,0.5908563987469663,0.5807320230039242,0.771640166163626,1.0
0.0,1.0,0.4089810882879888,0.7024300553270264,0.93469246377087,0.3748145136051569,1.0
1.0,0.0,0.4324246998134497,0.6046209465348592,0.3762714270960853,0.48455800969844137,1.0
0.0,1.0,0.5237758575874509,0.6544668633157349,0.2875635913105097,0.22375210859878203,1.0
0.0,1.0,0.25653831149978423,0.6615097515649437,0.659152555761376,0.36481176287985784,1.0
1.0,0.0,0.4530657358193653,0.6179021404980101,0.6176441804311275,0.597407251195146,1.0
1.0,0.0,0.41544826907465093,0.7459890680727421,0.6328886516049246,0.9719266955996875,1.0
1.0,0.0,0.2614298471068959,0.7346104064778985,0.6885620477602638,0.5658952353541973,1.0
1.0,0.0,0.3185628894508605,0.7227723898769478,0.609760796141312,0.2556941409884213,1.0
1.0,0.0,0.40988972222171377,0.6985618385527621,0.29078531263610374,0.38740974827740293,1.0
1.0,0.0,0.3993982315362171,0.6704064916256636,0.924130772540307,0.10731436459563365,1.0
1.0,0.0,0.1745762646411287,0.6577053689328376,0.5761403934676231,0.7055889412795089,1.0
0.0,1.0,0.09291375221422787,0.7469432516816021,0.2900895080802508,0.7375543773513599,1.0
1.0,0.0,0.18074911380526298,0.6345381933783765,0.10096871830523851,0.14972438869225285,1.0
1.0,0.0,0.17844110814884956,0.6414657126722009,0.025368424741083806,0.43301109916407593,1.0
0.0,1.0,0.21576650272645825,0.7809468838242934,0.22664417041523943,0.7450879946454225,1.0
1.0,0.0,0.41508670462158714,0.6458506265772299,0.7858442671800063,0.5005945537440929,1.0
1.0,0.0,0.4012564909037682,0.6645518292713218,0.4434162381057125,0.6100097388548762,1.0
1.0,0.0,0.3273067408049419,0.8350374869761346,0.7824870042710829,0.07743285312823867,1.0
1.0,0.0,0.22224880173332684,0.6793088318236239,0.5876769729617934,0.6040827112273779,1.0
0.0,1.0,0.2897591532253613,0.6629393347475873,0.5783883765307726,0.7198815182552801,1.0
1.0,0.0,0.48538306243673074,0.6630313322375228,0.39086865569738266,0.058645095757886345,1.0
1.0,0.0,0.36647490341182626,0.5152821856048801,0.025175235582729216,0.7993866375619224,1.0
0.0,1.0,0.27300696371218325,0.7994720129852662,0.13794811391973316,0.06447160788463441,1.0
1.0,0.0,0.39589826186201293,0.7682469026841654,0.4188874456957813,0.7859654245681684,1.0
0.0,1.0,0.340053844042126,0.7472841168325274,0.5186223949480221,0.7881122536454264,1.0
1.0,0.0,0.464126139099817,0.5458597032433884,0.7464683228038316,0.3890013940042008,1.0
0.0,1.0,0.5006496735905683,0.6866492351345956,0.8391634903836838,0.33882070324042257,1.0
1.0,0.0,0.3373550015348694,0.7554593189579331,0.58233578602363,0.36816764661505896,1.0
0.0,1.0,0.3878763309694051,0.66443708868599,0.2481562354946511,0.1303925846712451,1.0
0.0,1.0,0.3658714278030024,0.6633933498950801,0.5836001743512927,0.1585185691788627,1.0
1.0,0.0,0.44127551500496554,0.4604134516501937,0.8211956434012049,0.7265597292931592,1.0
1.0,0.0,0.2644500490774499,0.6634135057741178,0.16917059724213068,0.517375649583488,1.0
1.0,0.0,0.2752422872086435,0.7280400714335058,0.05043567786680997,0.5161099326196108,1.0
1.0,0.0,0.3151349781784001,0.6799297347025203,0.7572341954796942,0.23022599015177586,1.0
0.0,1.0,0.5291464744416344,0.5043485923097079,0.003965295905426214,0.5890547277850033,0.0
0.0,1.0,0.5107832176462413,0.5031261434480033,0.05710299546590719,0.3618154021310348,0.0
0.0,1.0,0.30082298594140566,0.19914004072143138,0.7467450596177182,0.3088665108529717,0.0
0.0,1.0,0.658777807535523,0.7314433492227539,0.08485651830534852,0.04927707793839414,0.0
0.0,1.0,0.3423611835217496,0.3809225040356391,0.5250528818960152,0.5375546406330057,0.0
0.0,1.0,0.607146886906201,0.6291786684807255,0.6945543529358873,0.23872360916032997,0.0
0.0,1.0,0.3346665504969528,0.36400094982182574,0.8020301458861846,0.7882930723191792,0.0
1.0,0.0,0.5144674317114467,0.39996257254932477,0.23899367186427556,0.45975685935330285,0.0
0.0,1.0,0.5221481860757125,0.5682999618351958,0.6862648917351707,0.5232875028801361,0.0
0.0,1.0,0.5984352060818774,0.6183842154943217,0.1470398412965146,0.3151882781948668,0.0
0.0,1.0,0.543453245985946,0.6137775400789974,0.9678294743636014,0.586363536762554,0.0
0.0,1.0,0.46821199344419384,0.3757506398017437,0.6278704039096596,0.9257438583825874,0.0
0.0,1.0,0.46612001020796473,0.40552925092368874,0.0930606984460084,0.6849933296216393,0.0
0.0,1.0,0.4765392446454222,0.5429821840663797,0.5380737132247179,0.24740836711215736,0.0
0.0,1.0,0.37649572169456325,0.35299568598874986,0.9176217003479153,0.28625897978546344,0.0
0.0,1.0,0.5674989828852636,0.5225153781611164,0.752282568541684,0.27604319926955834,0.0
0.0,1.0,0.5049959986163934,0.48711306911951224,0.652240430530252,0.2668483290109246,0.0
1.0,0.0,0.5387851612234689,0.5534135613566981,0.5181799097827605,0.7801923173471743,0.0
0.0,1.0,0.47623299290250365,0.4406155155333845,0.347222859873962,0.8114405561672245,0.0
1.0,0.0,0.479876125272806,0.6213423718632032,0.10370803634468173,0.7255104304987651,0.0
0.0,1.0,0.31022892524337653,0.2763471595488475,0.47563068112728585,0.1504256630461721,0.0
1.0,0.0,0.26944431089431564,0.2100634142832674,0.10360529239048877,0.2804694648870393,0.0
0.0,1.0,0.5531350521520823,0.5642979522555469,0.43019459115332304,0.19274411713192546,0.0
0.0,1.0,0.3524947079462653,0.3162578962565428,0.9250867789189046,0.7628224753278472,0.0
1.0,0.0,0.559693343275061,0.5612922505039224,0.23507431229074166,0.07257150103887433,0.0
0.0,1.0,0.5121026748586756,0.5826732071939487,0.7383996158385877,0.812441691281294,0.0
0.0,1.0,0.5741523809764536,0.634603145237886,0.6761875726790223,0.7725844450213375,0.0
0.0,1.0,0.4728902690052484,0.4481652581714195,0.7156881629005967,0.44664518837700673,0.0
0.0,1.0,0.6926546842163228,0.648975143899561,0.6853155485692589,0.22570890927056514,0.0
0.0,1.0,0.5174922007474705,0.49078071337838847,0.36063055279464706,0.7216247661421237,0.0
1.0,0.0,0.390895988853025,0.3637200402656877,0.6639796288828484,0.7095844849275462,0.0
0.0,1.0,0.6555270451449302,0.6545970818625787,0.6263669440552763,0.8981764313469116,0.0
0.0,1.0,0.6455395314571005,0.6678409242319098,0.6603516372377172,0.8762266218416617,0.0
0.0,1.0,0.4379959764702816,0.3758954798938636,0.36608670672149246,0.6440475437696597,0.0
1.0,0.0,0.6005761087918862,0.6874373095064858,0.7547758089448945,0.8716566355605206,0.0
0.0,1.0,0.35018567513974413,0.3539936544511406,0.18064097587216937,0.558180942970073,0.0
1.0,0.0,0.6340617043377561,0.6176898953215193,0.4990374754689441,0.36564139390537864,0.0
1.0,0.0,0.4218005809980845,0.404543483455144,0.08591275478681765,0.08847457163303551,0.0
0.0,1.0,0.41212338158291173,0.4736274043471144,0.20674163471579443,1.0,0.0
1.0,0.0,0.4242571241489086,0.4601074687618146,0.10374699064017245,0.010765344197391447,0.0
0.0,1.0,0.6928648922454913,0.6740153467404648,0.9055642919255065,0.1343668288536236,0.0
1.0,0.0,0.31174016367130564,0.35626428666641696,0.30679125079723246,0.14819051584837845,0.0
0.0,1.0,0.6594228785348137,0.679409920000123,0.3722683998211325,0.9703770263571474,0.0
0.0,1.0,0.6866370139085263,0.703692013246666,0.07535870486920909,0.5986706089814979,0.0
0.0,1.0,0.5238354903993097,0.5299102671074466,0.46384446943784696,0.46471459937679493,0.0
0.0,1.0,0.5280614477310002,0.48187641731043046,0.6118450562046304,0.30834656951513073,0.0
0.0,1.0,0.4016279853317265,0.38800270976791035,0.7220504427602437,0.8320919386399024,0.0
0.0,1.0,0.5454248835463584,0.5130672645820605,0.6350005638491317,0.6335103955079215,0.0
0.0,1.0,0.6446601504470894,0.6065552470225417,0.9645829226112408,0.7294633968000989,0.0
0.0,1.0,0.5906652668577852,0.5668558430784797,0.7437247425405826,0.48853693728639336,0.0
1.0,0.0,0.4432777073543427,0.4200443707004776,0.337373862376056,0.37653997271119144,0.0
1.0,0.0,0.5687349845290885,0.5743636486493566,0.1416876136598484,0.9769167805546278,0.0
1.0,0.0,0.44708753151606045,0.4178035736622733,0.3562395988275059,0.6957000088776061,0.0
0.0,1.0,0.6899208939454742,0.7487045768642632,0.5182957311319396,0.8710795972655252,0.0
1.0,0.0,0.5817398663720882,0.6028982965852804,0.4495820706634838,0.16480521694446537,0.0
0.0,1.0,0.4807649261962949,0.5319886274978587,0.5363840736440639,0.7353459984846223,0.0
0.0,1.0,0.4669466800468992,0.383792064100115,0.18102597396624692,0.1607870858254301,0.0
1.0,0.0,0.4336000618692615,0.3788557177853751,0.3878159643512928,0.9027091774322702,0.0
0.0,1.0,0.33375006254815304,0.38764633637856466,0.17389954352724152,0.13839758761622434,0.0
0.0,1.0,0.5980055659907004,0.5344508160446632,0.01340075600940871,0.8748893510519968,0.0
0.0,1.0,0.7390195156827281,0.8162555177364781,0.09264915708875049,0.3662579681031427,0.0
0.0,1.0,0.27242678672282916,0.2432103033460452,0.5499726460130145,0.3704644301606169,0.0
1.0,0.0,0.6062130046732553,0.5648998021423589,0.014061383100559877,0.937184576477826,0.0
0.0,1.0,0.7408257671905107,0.8010936387585217,0.008983363049961668,0.4444226006221605,0.0
0.0,1.0,0.6104856035783266,0.5543309222827539,0.9339470146845994,0.2872752318467776,0.0
1.0,0.0,0.2492828804519876,0.2429074467183664,0.6058134948866587,0.6638449495902355,0.0
0.0,1.0,0.5108908987861884,0.5633711823501022,0.9130322651654432,0.7692101253637753,0.0
0.0,1.0,0.6300341997106943,0.6015696714717094,0.10591442541007068,0.4666975089216068,0.0
0.0,1.0,0.764888645797846,0.8808939837542444,0.4268512943178564,0.2684931056642994,0.0
0.0,1.0,0.3327627179234709,0.36146445784656056,0.8221629947891995,0.9947834784940943,0.0
0.0,1.0,0.565806791521421,0.6070383692007593,0.5257824262907896,0.4876266448317645,0.0
0.0,1.0,0.4355759023428977,0.4908369507953195,0.3746540371598437,0.41582019856941865,0.0
0.0,1.0,0.5976482749690265,0.6692717032794467,0.07524636234321525,0.34269919790919134,0.0
0.0,1.0,0.6140823512458317,0.656310318669229,0.23692864471050862,0.28138905556659743,0.0
0.0,1.0,0.5221429305408007,0.5293782989411898,0.022472447046487987,0.7428152154361453,0.0
0.0,1.0,0.45092353602373225,0.42491384472352073,0.488281626564105,0.3368334058017907,0.0
0.0,1.0,0.45615967611536246,0.40115510842489727,0.7957517833096911,0.25209354272853013,0.0
0.0,1.0,0.5904975438956043,0.6409883846584301,0.0,0.8865046205153286,0.0
1.0,0.0,0.5355921034941079,0.6245321737234801,0.7914083946817472,0.32212863808619113,0.0
0.0,1.0,0.4226786652670148,0.4160828482700182,0.9828874612675208,0.9405102686652881,0.0
0.0,1.0,0.525036407412084,0.579501297550008,0.39998478707432894,0.787775653425999,0.0
0.0,1.0,0.4828136358268288,0.40764882791812684,0.08912214113490874,0.2739813939122655,0.0
0.0,1.0,0.6176858191142058,0.7574624940422491,0.11875729904678273,0.09424957142192059,0.0
0.0,1.0,0.40209624324600735,0.33007215080915486,0.48890604227371015,0.7204818985932617,0.0
1.0,0.0,0.6235342768765222,0.6244227143058638,0.007631651054618771,0.9002563255657168,0.0
