cat_core_1,cat_core_2,cat_core_3,core_1,core_2,noise_1,noise_2,target
0.0,0.0,1.0,0.3062821806519569,2.008872014111815,1.2862471083383458,-2.6511903270510846,1.0
0.0,1.0,0.0,-1.661621200420968,0.9675549530168579,0.9586806588804784,-0.6203148022908449,1.0
1.0,0.0,0.0,-3.383662406996377,2.366361752837107,2.517877177772558,-2.2143707612518524,1.0
0.0,0.0,1.0,-0.34549454195877205,2.500688344633447,2.908628047605718,3.195821839288567,1.0
1.0,0.0,0.0,-1.4351693811242106,1.0563537829723884,-3.562307917067691,2.8539097119405286,1.0
0.0,0.0,1.0,-3.0743345326545786,2.617525882966315,-2.4158836253361544,-3.9013483055222835,1.0
0.0,0.0,1.0,-1.1378145512865612,-0.3118368464100003,1.2440047486332002,-3.9781626594998754,1.0
1.0,0.0,0.0,-2.554902446436974,2.061809725024922,1.8534388008232288,-0.43442394513617266,1.0
0.0,0.0,1.0,-2.301637479451549,1.1975029259950896,3.833852689604069,2.437043307941688,1.0
0.0,0.0,1.0,-4.224332849512917,-0.02705150553718383,-1.0858055086138103,2.6586713152614747,1.0
0.0,0.0,1.0,-1.6705485056771652,3.0036467104155324,3.8249390551258733,0.9261779295814074,1.0
0.0,0.0,1.0,-1.9947906113704228,1.3376482547267865,-0.07403158933670984,-0.2664453790544945,1.0
0.0,0.0,1.0,-2.142251005292837,1.603077063486747,2.859872012089289,3.4947864943972613,1.0
0.0,0.0,1.0,-1.4818397462096828,1.9865825171746476,2.1606049025993324,2.0221995360183493,1.0
0.0,0.0,1.0,-4.565389386649869,1.9318990915313565,0.8760202661840122,-1.922319854099901,1.0
0.0,0.0,1.0,-0.6635135077489258,2.3525906091260658,3.9569694648472753,1.5039867324506568,1.0
0.0,0.0,1.0,-2.1645783202672706,3.0278643877912628,0.5258005609831002,-1.0168311638869403,1.0
0.0,1.0,0.0,-1.319548504441098,1.5489055928975046,-1.4465089817395764,1.380583854102989,1.0
0.0,0.0,1.0,-2.8894602162460123,3.265101292782089,-3.9071705502345893,-0.6776664992428119,1.0
0.0,0.0,1.0,-0.9331149359882829,3.2654604108365564,-3.238949486652749,-0.1204287542010043,1.0
0.0,0.0,1.0,-3.2713935002137546,1.8203803570856796,0.9822976655391145,2.8903057525498124,1.0
0.0,0.0,1.0,-0.4448429677314858,1.532503216152559,0.6186950470109904,-0.6098237248017764,1.0
0.0,1.0,0.0,-3.8194763093648474,1.7152735676638093,2.526558231302576,0.4948674800985442,1.0
0.0,0.0,1.0,-1.8367690227360103,2.25877890778463,1.483467451855823,-3.4670113255470385,1.0
0.0,0.0,1.0,-0.269546061036966,3.4851878269594265,2.6785004444348166,-3.5257081174649008,1.0
0.0,0.0,1.0,-6.068028255470088,2.681204386227651,-0.24021831911303515,2.014808838713453,1.0
0.0,0.0,1.0,0.23139285708551283,2.347035078622529,-2.2678188207939325,2.556807555280729,1.0
0.0,0.0,1.0,-0.4440915048697487,1.0157654978456354,-0.2408962191619599,-1.408868122960314,1.0
0.0,0.0,1.0,-1.411082995452458,1.6164290111359818,-3.522980196713874,-0.9319971386686392,1.0
0.0,0.0,1.0,-3.514804349652417,1.9947957006967838,-3.160728459763387,-1.9291187174138464,1.0
0.0,0.0,1.0,-0.6093542784548014,2.285690925647141,-0.9075905131265758,-2.786038135087913,1.0
0.0,0.0,1.0,-2.653393350029668,2.568788954439055,-3.7852809700924945,-2.54679836115694,1.0
0.0,1.0,0.0,-2.897911252708949,2.7780571564554526,-2.0945772423787083,2.183404769829518,1.0
0.0,0.0,1.0,-2.9126733765045243,2.7565443966856105,3.0725527808485174,-0.6177314684620141,1.0
0.0,0.0,1.0,-1.7211138279777807,0.889191189726132,0.5493808777956044,1.0873609560132547,1.0
0.0,0.0,1.0,-2.4969894878130527,2.0261804342557124,3.508737343568958,-0.1685919127958151,1.0
0.0,0.0,1.0,-2.7581068984216373,1.4713451930157906,1.5743604190035185,0.42828107826895234,1.0
1.0,0.0,0.0,-1.9391233565383235,1.276558162058842,3.0829134584055495,2.564869959147063,1.0
0.0,0.0,1.0,-2.8084777798326224,2.6781805848614066,-2.84925878744044,-3.0342911589180472,1.0
0.0,0.0,1.0,-2.7218666438097023,3.007649570596412,-2.9273079494609258,-1.9270986289065668,1.0
0.0,0.0,1.0,-2.549170728853652,2.3758914140245304,-3.5449779213102097,-0.3992031727086678,1.0
1.0,0.0,0.0,-0.9295630871900669,1.6049138634678888,-1.9431855855428806,1.2714753743525709,1.0
0.0,0.0,1.0,-0.13802698984319894,3.0226819563883307,-3.6978354388735175,1.6466064904280229,1.0
0.0,0.0,1.0,-0.4155876084429324,3.2886298271169108,3.7009902854770296,3.162516902673868,1.0
0.0,0.0,1.0,-2.505436124034372,3.4882657566090964,-2.8631074630198903,2.983001733296171,1.0
0.0,0.0,1.0,-2.8880822309724516,2.326037475556222,1.9372001512732693,0.059826028036249035,1.0
0.0,0.0,1.0,-3.5487186427596056,-0.034914816536582016,-2.3596989873717824,2.5388323712391623,1.0
0.0,0.0,1.0,-3.6554787384418237,2.429563564265966,0.3225516305120486,-2.741559055283683,1.0
0.0,0.0,1.0,-0.8773604545852567,2.842917483249882,-3.8656882687072676,-3.6011077476652877,1.0
0.0,0.0,1.0,0.8515146677015388,3.2434062397668684,-3.005106417510052,1.3781926690195387,1.0
0.0,0.0,1.0,-1.9299967795501356,3.232911858376296,3.4298482520399514,-3.0128449560969974,1.0
0.0,0.0,1.0,-1.9872197438742787,2.0924923285065304,-2.596813417441063,2.391857715508178,1.0
1.0,0.0,0.0,-3.0633628724910906,1.8011664509918974,2.881521279715794,-2.1659693457587457,1.0
0.0,0.0,1.0,0.8251572916599805,1.9193144910484605,-1.5832026136693935,0.07462702410614419,1.0
1.0,0.0,0.0,-1.414237146287368,0.36980965764441165,2.6939619679274687,-1.6960993577833996,1.0
0.0,0.0,1.0,0.8585020327329942,2.0516786007732293,-0.8343973523601296,3.8836464486165045,1.0
1.0,0.0,0.0,-2.268334165430154,0.426980443993761,-0.22759630355968863,-0.8087473544135486,1.0
0.0,0.0,1.0,-2.4624074564286618,0.32057957013136673,1.8196362391179095,1.471594133119683,1.0
0.0,0.0,1.0,-1.7372400918653157,1.910567522686248,-1.8070695042511682,-0.5619278494834079,1.0
0.0,0.0,1.0,-3.4319498763517338,0.2590587418698389,2.1593373823490998,-0.9780464397713216,1.0
0.0,0.0,1.0,-4.047150755702038,1.1636311288163586,-3.8609808873486307,3.723718919605955,1.0
0.0,1.0,0.0,-1.8609140357133518,2.7123484860232536,0.7583033138695523,0.9582168556725543,1.0
0.0,0.0,1.0,-1.26679210079288,2.040232221409588,-2.475889547496881,0.7525725649370614,1.0
1.0,0.0,0.0,-4.637066290194552,2.781552920164007,3.8691189532515313,-0.13792860728306167,1.0
0.0,1.0,0.0,-2.9035643623401928,2.4998366282538402,-1.5064956933485822,-2.9950076859695756,1.0
0.0,1.0,0.0,-1.7007180035423093,3.0484747310677616,-3.244182673254115,3.179448907020233,1.0
1.0,0.0,0.0,-5.176511373812734,2.352948311654924,-0.7604841479446502,2.474692351565124,1.0
0.0,0.0,1.0,-2.834869499593335,0.23766044092187522,0.16408752560586226,3.796672446296718,1.0
1.0,0.0,0.0,-2.2974756969088377,2.731709250263866,-0.6818854097700999,0.9228027606419387,1.0
0.0,0.0,1.0,-2.426469924464186,0.8525164114363253,1.2094777516807564,2.8553380706444615,1.0
0.0,1.0,0.0,-2.0980754623935307,0.3241941014358083,3.5784424309900595,-1.159718901001372,1.0
0.0,0.0,1.0,-2.062801976602282,2.6847538862621088,1.663268267351878,1.8590628316310225,1.0
0.0,0.0,1.0,-2.0912442056794633,1.2361997197107155,-3.5778731225887164,0.38771499904978945,1.0
0.0,1.0,0.0,-2.6890964705877116,3.4063484772597956,0.24158532866440297,1.7674925171612168,1.0
0.0,0.0,1.0,-1.3268799465746073,1.4753851144586583,-2.4823744576672215,-3.300918498418868,1.0
0.0,0.0,1.0,-1.6749308915452148,1.8524195616546346,0.7485473741859607,1.5196828272497616,1.0
0.0,0.0,1.0,-2.2460115717127853,2.7290937477596797,-2.8400650973627233,-2.709783250263518,1.0
0.0,0.0,1.0,-0.45428743138217587,1.9741413857677959,3.145285117340112,3.986371471599072,1.0
0.0,0.0,1.0,-3.5314371253155077,2.6599868634697694,-3.8305991633292598,-2.703238137707892,1.0
0.0,0.0,1.0,-1.2992420497167956,1.2691819587059707,1.7681371075070071,-2.5590795533709683,1.0
0.0,0.0,1.0,-0.5165476176841832,2.1555611177940106,-0.8555015008392717,-1.5049143106201726,1.0
0.0,0.0,1.0,-1.7799366340463076,2.3125183681182335,-0.18195175451970957,-0.5092818505195424,1.0
0.0,0.0,1.0,-0.7356831352653062,1.84799384261915,1.1494916681745044,0.015658868151123606,1.0
0.0,0.0,1.0,-2.0946814962960616,2.4819214640336402,-3.807332899205102,3.845785111713676,1.0
0.0,0.0,1.0,-2.115522263977008,2.52371428466338,1.9705148258725647,0.42171317890843873,1.0
0.0,1.0,0.0,-1.3828393989173318,1.1757874829076382,0.9744880230791688,-0.9106849793925216,1.0
0.0,0.0,1.0,-4.892094444080207,0.9554920141217176,0.38862039812935123,-0.3078250522467352,1.0
0.0,0.0,1.0,-1.8761516439351509,2.9251384223688897,-1.1466543092571744,0.48339503343711154,1.0
0.0,1.0,0.0,-2.2275085525479543,1.465693841726059,-2.3985199145959406,-3.5141200843433467,1.0
0.0,0.0,1.0,3.5042410825642536,1.6897345812663007,0.17497097377234905,-2.2992769300353455,1.0
0.0,0.0,1.0,-0.3451943890207321,1.866265548943598,-2.4848084459782447,-0.47280624348871925,1.0
0.0,0.0,1.0,-2.9206937435257707,2.4616825774056044,-0.42401571379492786,-3.4364471845389044,1.0
0.0,0.0,1.0,-1.0710987615213317,3.021654273736261,-0.972095120596606,1.0446540165683054,1.0
0.0,0.0,1.0,-1.3296549480785367,1.0551716512210123,-0.1924958784418278,3.2929907176866093,1.0
0.0,0.0,1.0,-4.382863702981717,4.208770997480635,-3.828272542740578,-2.7923602018951863,1.0
1.0,0.0,0.0,-4.980315820709859,3.2596413224018144,-1.2353858859430167,2.9823367138304944,1.0
1.0,0.0,0.0,-3.6410082169626383,2.767223165946085,2.1213199032173398,1.4496872841831978,1.0
0.0,0.0,1.0,-0.910082519086648,2.0405635895651053,-0.3799986736247378,-2.9024325510842948,1.0
0.0,0.0,1.0,0.4028353309310093,-0.005373127858041116,3.5770092123539072,2.384530418478654,1.0
0.0,0.0,1.0,-5.660260718978937,2.472781592882079,1.6869313029133597,1.204148215879556,1.0
0.0,0.0,1.0,-1.5133079160893788,2.1994653629125485,2.461604325826573,-0.4846559432013233,1.0
0.0,0.0,1.0,-3.1207316997926275,1.5203531982331984,3.898248199152527,-0.8379559213493248,1.0
0.0,0.0,1.0,-1.2722149437640988,1.3859883111899869,3.412503155925517,1.2342166716008638,1.0
0.0,0.0,1.0,-2.243365735674506,1.664334021592391,0.6145400304179596,-3.9537542442294358,1.0
0.0,0.0,1.0,-0.802731002308102,3.3909604828280893,-1.7462355507403702,-1.446840905447293,1.0
1.0,0.0,0.0,-0.6249474060868341,3.5164402477235934,0.5363584218421762,2.037121563661797,1.0
0.0,0.0,1.0,-2.065451651821889,2.4143404906049684,2.1294094662838283,2.898616690886284,1.0
0.0,0.0,1.0,-2.783567380227091,1.0753443155770714,2.477121081336648,-0.7057586583606463,1.0
0.0,0.0,1.0,-2.9484820749942706,3.735519091677473,-3.1334449539989526,1.9149776154669969,1.0
0.0,0.0,1.0,-1.2209796378182403,2.044196436948896,-3.0043754623605095,3.1085443381308195,1.0
0.0,0.0,1.0,-3.368492334593265,1.397397260064344,-3.9924202751464772,-0.34581997932187836,1.0
0.0,0.0,1.0,-0.46867484803896464,1.9708597784779587,1.9987174800917709,-2.585593004637099,1.0
1.0,0.0,0.0,-0.8438144811729869,1.6611461350248962,-1.288719634790283,0.7030333913792033,1.0
0.0,0.0,1.0,-1.1960676388836358,1.5258528651606076,1.3049073669919258,3.25188294135366,1.0
0.0,0.0,1.0,-0.33984410524954867,1.9664020529697805,-2.326983851327932,1.855663579605352,1.0
0.0,0.0,1.0,-2.647283420371416,1.9324154336546269,3.2337471858431046,-1.4996378902164995,1.0
0.0,0.0,1.0,-3.707884357287007,0.9989882185887922,0.43399270242666343,-0.33991192774363643,1.0
0.0,0.0,1.0,-1.5569333314685208,1.872347662127936,1.4004088044883467,-2.362173815602504,1.0
0.0,0.0,1.0,-1.9964194156469286,2.340169934832258,-1.5608182777354687,2.670006690129693,1.0
0.0,0.0,1.0,-2.040960730049958,3.2814196050405737,-3.662810353393862,3.511204493685419,1.0
0.0,0.0,1.0,-1.6419800184560733,2.0322577675982725,-2.140700760784335,-3.8618865862240126,1.0
0.0,0.0,1.0,-3.658251825796505,1.6864961155458071,-0.3270255123836767,-0.023654241409687415,1.0
0.0,0.0,1.0,-2.8997523843977375,2.280509692479179,-2.223066101760482,3.8499686643049325,1.0
0.0,1.0,0.0,-0.637469959197134,1.7931122113066023,1.2701454102059948,-1.8489378075562382,1.0
0.0,0.0,1.0,-0.46846520310931616,1.9285881118035502,-2.4548532076546348,3.322388311766394,1.0
0.0,0.0,1.0,-1.187415000121292,3.048694899496359,-3.570558466921999,-0.14411402364443848,1.0
0.0,0.0,1.0,-1.154539999887465,1.5438547237205622,1.7857492522289906,-3.331923670464467,1.0
0.0,0.0,1.0,-3.765374177518029,1.9429083428437355,3.229467434677389,-0.6791503079935755,1.0
0.0,0.0,1.0,-5.028857372172692,1.6393938208594243,-3.115598791030555,-1.181024537834828,1.0
0.0,0.0,1.0,-2.2772188292375146,0.1422081600925531,2.1355464049310715,1.260983771523236,1.0
1.0,0.0,0.0,-1.574062276575962,3.82043286079186,-3.9569051431640894,3.5015502312886877,1.0
0.0,0.0,1.0,-2.301724975923868,1.6871348351776425,-0.06462742232766505,3.0913286111578033,1.0
0.0,1.0,0.0,-1.3891918615228005,2.8470616623963534,-3.3021620321361755,1.784047934759112,1.0
0.0,0.0,1.0,-1.9389633578125423,-0.36444897522441044,3.3768567032216303,3.194134984736925,1.0
0.0,0.0,1.0,-0.368552559809443,1.8292602809018261,-0.5579192859571274,3.9682103355382585,1.0
0.0,0.0,1.0,-3.632707581622467,1.0725829543404513,-0.3101171870029109,-1.7429168763495015,1.0
0.0,0.0,1.0,-2.848659865558886,2.131578160373457,-0.24131769749550624,-1.9079666631296908,1.0
0.0,0.0,1.0,0.20186823873275683,1.2917224115015526,-2.570916062178968,-2.931744173329321,1.0
0.0,0.0,1.0,-1.365521200779225,1.402828104730808,3.204013274643187,0.9291007029239173,1.0
0.0,0.0,1.0,1.724628255122974,3.075254804912105,-1.5328936280246293,1.041339588392078,1.0
1.0,0.0,0.0,-2.7173475288500613,0.5931305400062972,3.514616658088018,-1.3670812198306042,1.0
0.0,1.0,0.0,-4.005724071465625,3.279218277337435,-3.7328832025587086,1.065726465865004,1.0
0.0,0.0,1.0,-4.371585499362557,0.9438096733537495,-1.6061344065813277,-1.3366843526246628,1.0
0.0,0.0,1.0,-3.3083035184420155,0.4597686118318227,-0.7955775524745672,2.013969196983748,1.0
1.0,0.0,0.0,-3.9058994083973078,2.979370772172901,-2.1260225611422694,-0.0920860496328233,1.0
0.0,0.0,1.0,-1.6039119600116398,2.3983242310677086,-3.78152482743877,-2.7674940169410744,1.0
0.0,0.0,1.0,-1.3207716740617779,1.1030170314302836,-2.3178984916798484,-1.3068457600819672,1.0
0.0,0.0,1.0,-3.669083443254067,2.936188368973374,-0.6485868244779702,0.3674446654164214,1.0
0.0,0.0,1.0,-0.1816427215590959,3.8503962232344406,-3.480936297372672,-3.755558783485318,1.0
0.0,0.0,1.0,-1.2214004527294913,3.0481384758376615,1.8529878603911758,3.9150623180790545,1.0
0.0,0.0,1.0,-1.8535994274221304,-0.1603931450081486,-2.96478268319642,-3.1093302479631113,1.0
0.0,0.0,1.0,-2.2897090335930983,2.078437883991521,-2.127608795958654,-2.551836835979543,1.0
0.0,0.0,1.0,-1.3428902420341278,2.597518730269003,-2.9770095254145277,3.4434855639987108,1.0
0.0,1.0,0.0,-3.9165148030443797,1.696752610602196,3.4837525623813477,0.8015167126196028,1.0
0.0,0.0,1.0,-2.3125741949307828,2.367431962954735,0.44074995370849823,-2.2243118828056616,1.0
0.0,0.0,1.0,-0.8863583362748575,3.6737660434513364,2.506932109736911,0.279964637474893,1.0
1.0,0.0,0.0,-1.1236869444628796,1.7570768964232872,2.313974355071924,-3.9297851701607804,1.0
0.0,0.0,1.0,-2.4287142962916066,3.618978220080791,1.6489661658493642,3.399506947408356,1.0
1.0,0.0,0.0,-1.9418040593212045,2.4566616653820614,-0.20088509652864506,2.0759706118783825,1.0
0.0,0.0,1.0,-3.124516674902333,1.7952849613779442,-1.762691540433381,-0.4206003983817155,1.0
0.0,1.0,0.0,-1.166361993704022,2.8668855935444277,-1.0644294563802434,-1.4461045929758827,1.0
0.0,0.0,1.0,-2.1290434270635425,1.1826997551121665,-0.12596882631902862,-2.565848714247931,1.0
0.0,0.0,1.0,-2.971980089069831,1.487829776797801,-0.07332762503802837,-2.6211847466632374,1.0
0.0,0.0,1.0,-2.651565723532366,3.8022099984538755,-1.706251153637675,0.8042181395298869,1.0
0.0,1.0,0.0,-0.7481871531857207,2.4273554057105238,3.1835112907828593,-0.4512665221898713,1.0
1.0,0.0,0.0,-3.284257281245254,2.6887121504729388,-2.9303443371039526,-0.3937663367548998,1.0
0.0,0.0,1.0,-1.0777555672455716,2.421073162342177,-2.019503505646984,0.13410220974071585,1.0
0.0,0.0,1.0,-3.790269562356557,3.1666346956857656,0.7706208834467185,-1.8192617915178673,1.0
0.0,0.0,1.0,-0.8708600235036614,2.391503514074768,3.380220943956587,1.8858604715347491,1.0
1.0,0.0,0.0,-4.952890043024689,2.6274245805915313,-0.1563197873434321,-1.1801265584361413,1.0
0.0,0.0,1.0,-0.7886699505140158,2.9595923128788546,-1.886250452125661,-1.6454647108415221,1.0
0.0,0.0,1.0,-1.4483744019873321,1.8754159504832244,-0.27133143006643223,1.6552497703594966,1.0
0.0,0.0,1.0,-1.1635806519824765,1.893286332533507,0.7078835725210695,2.030427590561536,1.0
0.0,0.0,1.0,-2.0761310263002946,1.0772625835107652,0.4820774356858175,2.6074827253565145,1.0
0.0,0.0,1.0,-2.432670092476379,2.5831472497068995,-0.7004947328602791,-1.502799869632784,1.0
0.0,0.0,1.0,-3.890035537280684,2.8834175164175146,1.0014244185889627,3.134544018145103,1.0
0.0,0.0,1.0,-0.944623660817338,1.9467820600991512,-3.33312972090056,-3.6433382882258627,1.0
0.0,0.0,1.0,-2.79140320304497,2.1467399680292196,3.1825464789078852,-1.193328058061521,1.0
0.0,0.0,1.0,-2.6488727664336853,3.6068683216784994,-3.464232427162006,1.55915206107273,1.0
0.0,0.0,1.0,-4.343468173105199,3.96452414425202,-2.774504334633172,-3.2916417492576207,1.0
0.0,0.0,1.0,-2.5633665367933283,2.1863088250985907,-3.1573426941883342,-0.27400802898002485,1.0
0.0,0.0,1.0,-4.482578907621592,3.3652716145876704,-0.08832071956358423,0.6098290005809872,1.0
1.0,0.0,0.0,-0.14109365434437016,4.188021196638863,-1.8901308430677366,1.2450115777076505,1.0
0.0,0.0,1.0,-5.007022444445802,3.0486375192554824,1.5945024139555901,2.050946868664986,1.0
0.0,0.0,1.0,-3.1285847630851533,2.176738476906201,0.8356083763448678,1.4261852050540078,1.0
0.0,0.0,1.0,-0.8089238867453259,1.6000562273966095,-2.574780146836277,0.9481876999271606,1.0
0.0,0.0,1.0,-0.853537261686526,0.5144889139199513,0.3036135515467553,0.42374218640923367,1.0
0.0,0.0,1.0,-3.6503805277199417,2.1572027620975636,0.21973476028835037,-1.414124563099044,1.0
0.0,0.0,1.0,-3.7973513077305876,2.8357045882444485,-2.943410045663051,-1.3880686161288756,1.0
0.0,0.0,1.0,-0.29499435432110155,2.993671643424547,1.1239089044192125,-0.5495092263735923,1.0
0.0,1.0,0.0,-1.017459487169301,1.262476479864429,-2.8968012143060733,-1.9126127365041574,1.0
0.0,0.0,1.0,-3.894786212116277,2.185462749668023,-0.9073813014033174,-1.7544732063329427,1.0
0.0,0.0,1.0,-2.958998819963124,2.963952943982692,-3.409188935520877,2.015510728980673,1.0
0.0,0.0,1.0,0.04793742556191383,1.924545444654373,-3.671927545602207,3.293549878634966,1.0
0.0,0.0,1.0,-2.3434860461256273,1.4021935868985016,-3.1071516747740615,-2.959298694152369,1.0
0.0,0.0,1.0,-1.5910816696673653,1.4811581231172042,1.779287598776956,1.451989861828216,1.0
0.0,0.0,1.0,-1.3262592181398536,2.745548117596332,1.910956309535698,2.892912694489276,1.0
0.0,1.0,0.0,-2.756427748796214,0.6004823794558511,3.2693659252049905,-3.084484266406646,1.0
0.0,0.0,1.0,-0.9082383127747815,1.2820713829676258,-3.6520273486706527,-0.25491770924316715,1.0
0.0,0.0,1.0,-3.0422365783355954,1.5115747807592315,-3.356971159913991,1.0096349161971796,1.0
0.0,0.0,1.0,-2.016371607631926,1.7732779454126264,-0.30988929496265083,-2.623038169521787,1.0
0.0,0.0,1.0,-0.33401312678282946,1.3455573944351937,-3.4668464444209492,0.20102491570871006,1.0
0.0,0.0,1.0,-3.170853701117645,2.194139251350564,-1.3112793330866692,3.9675638420618693,1.0
1.0,0.0,0.0,-0.7466481728774148,1.53602180259658,-1.430427872837435,-0.647396612792134,1.0
0.0,0.0,1.0,-1.3478765493200178,1.1603875456250452,-3.8512638824338996,-1.0190844008867055,1.0
0.0,1.0,0.0,-1.8220892975326353,1.1177739087747807,1.6111417412599813,-1.2129780234573007,1.0
1.0,0.0,0.0,-2.452434166430669,1.698358488386305,0.16786555156713412,-3.8217105666889672,1.0
1.0,0.0,0.0,-0.39208442420630085,1.4285453151480194,0.7560636075417726,3.885112621355171,1.0
0.0,0.0,1.0,-1.5617536334391062,1.2373366191847044,1.608233892275062,-3.865707101976552,1.0
0.0,0.0,1.0,-2.5457370019263896,2.685221047450552,2.868564260188159,-2.6205913322515686,1.0
0.0,0.0,1.0,-1.3027294523138346,3.3605381760197988,-2.1011746258278263,-1.8699008534524193,1.0
0.0,0.0,1.0,-2.0865690048802747,1.9333077236063205,0.32078005627106077,-2.413084845526722,1.0
0.0,1.0,0.0,-1.9181001360088645,3.0052776065997824,-1.1823373753413522,-2.7586138893718495,1.0
0.0,0.0,1.0,-1.486894082539429,1.4177598578472361,0.8021108430421702,1.572053183876883,1.0
0.0,1.0,0.0,-2.6326531605732346,2.227339431853374,-0.8923439900088299,1.5742790559191047,1.0
0.0,0.0,1.0,-2.2335913457857934,2.7123463932065146,-1.8058116654291112,1.7158293070088435,1.0
0.0,0.0,1.0,-3.2597944072577065,2.084232104937231,0.5211265923910595,-1.0476512694070834,1.0
0.0,0.0,1.0,-1.9553900574812657,0.5414052419094291,3.974605834151463,-1.330311709853425,1.0
0.0,0.0,1.0,-0.40236335980367044,1.6657241117621502,0.10811187692099544,-1.0703541356548882,1.0
0.0,0.0,1.0,-3.116028904396297,2.785459645066079,1.7979836241699152,-1.0733911031867658,1.0
0.0,0.0,1.0,-1.4189905834146557,2.413769710158525,1.2150057175685758,-3.0812397222478314,1.0
0.0,0.0,1.0,-2.0813438526999057,1.5475203699694207,-3.9563535250042863,-1.0600395479599358,1.0
0.0,0.0,1.0,-3.6597271805927125,0.9595665991151958,0.3926768948172983,-2.4140677484405195,1.0
0.0,0.0,1.0,-2.4614026607879156,0.007208083925843489,-0.8553335886281106,-3.2628203218863607,1.0
0.0,1.0,0.0,-3.4895051000466184,1.9389524207376883,-3.91023934659066,-3.050875325691364,1.0
0.0,0.0,1.0,-2.452489468088411,1.397108471685037,3.044485417664811,2.232342858767441,1.0
0.0,1.0,0.0,-0.8402859353230376,1.4329187631783928,-1.9467928959440268,0.7849465557756643,1.0
0.0,0.0,1.0,-0.6284773036026903,3.1534705170309287,-1.2976009312973424,-1.357561700430769,1.0
0.0,1.0,0.0,-3.7038503355951695,2.2153164773078173,-2.229610581935189,-3.4111944592209174,1.0
0.0,0.0,1.0,-1.4107339839358537,2.864993090938462,-2.983135116021103,-3.1518675014615427,1.0
0.0,0.0,1.0,1.0415875446689196,3.2238397678109934,-2.79757621177804,0.6633047573646733,1.0
0.0,0.0,1.0,-3.2282568078610474,3.395473445256467,-2.6546392547042137,0.76425634858089,1.0
1.0,0.0,0.0,-1.2090944904854388,0.8832979337020552,0.7392403566852632,-1.9552699683311436,1.0
0.0,0.0,1.0,-2.6393687219857496,1.723669994177832,-0.43404276372845807,-1.3941283963401432,1.0
0.0,0.0,1.0,-1.0164489200916762,0.7557377960720784,1.4301402848815625,-2.749387818884549,1.0
0.0,1.0,0.0,-1.1242622643787308,3.229797315117503,-0.22327162014122415,-0.6716094425486583,1.0
0.0,1.0,0.0,0.5387071426557926,-0.861234854843957,-1.5294632864161306,2.4512065122070075,0.0
0.0,1.0,0.0,-4.44748850439617,-5.277702244827174,2.4809788487757176,-3.4591490782789736,0.0
0.0,1.0,0.0,2.170080124174908,0.9262571338199611,1.5620583695333892,0.44087163257396167,0.0
0.0,1.0,0.0,-1.0137933176758838,-0.1465954101491252,-0.5338986365305365,0.3319316715069327,0.0
1.0,0.0,0.0,-1.2712527362091521,-0.15903947501586524,-2.182790701310016,-3.432888811420386,0.0
0.0,1.0,0.0,-2.9024071749836193,-2.467569219021732,-0.7376237236132788,-3.597584059030706,0.0
0.0,1.0,0.0,-0.9796351302360503,-1.1783553465078034,2.4570764599476886,-3.1718207210125264,0.0
0.0,1.0,0.0,-0.5732292041378461,-0.22655553466291004,2.6498635657552496,3.8139363550572716,0.0
0.0,0.0,1.0,-4.781506160587069,-4.730711618006238,3.082221252913036,3.2577256716688323,0.0
0.0,0.0,1.0,-2.657958174409074,-1.833794382810375,3.3600953583366255,-0.9251375387628471,0.0
1.0,0.0,0.0,-1.3667469351172714,-0.12256561218058004,-1.6506950124801003,0.6474812227900761,0.0
0.0,0.0,1.0,2.1151544467724843,1.6434445049666937,3.7320237688127005,0.18677658415696463,0.0
0.0,1.0,0.0,-0.17331249645219415,-0.8805767707752159,1.4598902097809088,-1.981612836561509,0.0
0.0,1.0,0.0,-1.1057141102929309,-0.8949910361824498,-1.507922535338234,-2.2128181777991562,0.0
0.0,1.0,0.0,3.266579743283892,3.044420915228821,-3.5174914040471297,-1.594844335801926,0.0
0.0,0.0,1.0,-3.731523531034242,-3.3254619096066373,-1.9885402568489159,-1.229764997423219,0.0
0.0,0.0,1.0,4.762306384444292,3.3134966505310945,3.8935031648034126,-1.8793433418690357,0.0
0.0,1.0,0.0,-0.6561815169146914,-1.0252866277567991,-0.43602821199547215,-2.032432509082378,0.0
0.0,0.0,1.0,0.9861835575156603,1.2404729115421431,2.416364308299605,-2.15523388253766,0.0
0.0,1.0,0.0,-0.35289232015508426,-0.8280275759100313,-1.0466080315877369,2.4780342094887766,0.0
0.0,1.0,0.0,0.0002227939015613245,1.1615148517889096,-2.1534344795517155,-1.1575379147447196,0.0
0.0,1.0,0.0,-1.4316754606525668,-1.0575312920024074,-0.7351504978637085,3.109132457052377,0.0
0.0,0.0,1.0,-0.6476732197239715,-2.046412398337237,1.554645627787564,-0.8586098173767667,0.0
0.0,1.0,0.0,0.16305113250874145,0.6400027607910996,0.6215764877744379,3.0854332915963383,0.0
0.0,1.0,0.0,2.4197417655712643,2.462233474638282,1.9629854568002933,0.10514482698084038,0.0
0.0,1.0,0.0,4.030954844144903,5.012140442257232,2.555223810378185,2.1657074934451854,0.0
0.0,1.0,0.0,-0.6878650945947602,-1.0041560037056005,2.5480287414721507,-3.373298729727445,0.0
0.0,1.0,0.0,-0.5348994415852499,-0.19417970194700762,-1.330731292563792,0.9753193165119622,0.0
